PERIOD,ID,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19,V_20,V_21,V_22,V_23,V_24,V_25,V_26,V_27,V_28,V_29,V_30,V_31,V_32,V_33,V_34,V_35,V_36,V_37,V_38,V_39,V_40,V_41,V_42,V_43
3,4492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4493,21.0,29.0,5.0,1.0,,0.0,1.0,1.0,0.0,21.0,3.0,61.87,210.48,168.9,2.97,0.0,0.0,38.61,8.0,0.0,0.0,27.581777000000002,149.32,147.97,1.35,0.0,0.0,83.0,68.0,10.0,0.0,,93.0,4.0,0.0,0.0,91.35,5.89216666666667,0.0,,,0.0,0.0
2,4493,22.0,26.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,4.0,17.18,,112.8,17.32,,0.0,40.81,10.0,0.0,,23.143752,177.08,143.23,33.85,0.0,0.0,65.0,55.0,6.0,0.0,79.0,74.0,5.0,0.0,0.0,81.65,10.4075,,0.0,81.65,0.0,0.0
3,4493,25.0,31.0,10.0,1.0,,0.0,1.0,1.0,0.0,21.0,7.0,15.97,162.93,103.15,58.67,0.0,0.0,1.11,13.0,6.0,0.0,49.111882,132.73,122.53,10.2,0.0,0.0,81.0,58.0,16.0,0.0,79.0,72.0,7.0,,0.0,141.74,1.571,0.0,0.0,141.74,0.0,0.0
1,4494,27.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,4.0,169.52,754.07,,48.42,,0.0,,0.0,1.0,0.0,435.234253,,,82.77,0.0,0.0,95.0,,6.0,0.0,74.0,66.0,8.0,0.0,0.0,36.0,12.045,30.0,,36.0,0.0,0.0
2,4494,28.0,31.0,0.0,1.0,1.0,0.0,0.0,,0.0,27.0,8.0,182.23,948.58,909.43,37.83,0.0,0.0,,0.0,,0.0,744.440651,1425.8,1327.7,98.1,0.0,0.0,110.0,87.0,,0.0,112.0,106.0,6.0,0.0,0.0,36.0,,,724.528954,,0.0,0.0
3,4494,28.0,31.0,0.0,1.0,1.0,1.0,0.0,1.0,,26.0,,92.37,,615.0,63.95,16.28,0.0,1.22,0.0,0.0,0.0,959.5053119999999,774.48,731.57,,,0.0,91.0,68.0,,3.0,,66.0,5.0,0.0,0.0,55.0,6.16,31.0,950.7427050000001,55.0,0.0,0.0
1,4495,30.0,30.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,342.72,1334.58,1334.57,0.0,0.0,0.0,0.01,61.0,0.0,0.0,,704.67,701.52,3.15,0.0,0.0,492.0,491.0,0.0,0.0,360.0,,3.0,0.0,0.0,52.0,0.475,30.0,5532.0721539999995,52.0,0.0,0.0
2,4495,,28.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,31.0,8.0,209.22,751.25,713.92,20.28,0.0,0.0,17.05,5.0,,0.0,7020.733223,464.4,462.92,1.48,0.0,0.0,356.0,334.0,17.0,0.0,264.0,261.0,,0.0,0.0,50.0,3.6191666666666698,,6953.973662,50.0,,0.0
3,4495,31.0,28.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,31.0,,210.48,778.85,770.83,8.0,0.0,0.0,0.02,21.0,,,2983.35408,330.52,330.52,0.0,0.0,0.0,391.0,387.0,3.0,0.0,169.0,169.0,,0.0,0.0,115.0,0.0,28.0,2941.246403,115.0,0.0,0.0
1,4496,30.0,16.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,8.0,43.55,206.68,179.58,,0.0,0.0,3.07,0.0,,0.0,2.676234,212.78,151.75,61.03,0.0,,214.0,157.0,29.0,0.0,159.0,113.0,46.0,0.0,0.0,83.09,9.2375,0.0,0.0,56.09,0.0,0.0
2,4496,22.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,2.0,34.65,147.43,144.25,1.6,0.0,0.0,,0.0,0.0,0.0,0.270452,164.77,134.38,30.38,0.0,0.0,156.0,,3.0,0.0,151.0,120.0,31.0,0.0,0.0,66.91,4.5825,0.0,0.0,50.91,0.0,0.0
3,4496,26.0,9.0,0.0,,1.0,0.0,0.0,1.0,0.0,23.0,8.0,20.23,152.23,137.18,13.5,0.0,0.0,1.55,0.0,0.0,0.0,,143.95,,38.2,0.0,0.0,157.0,129.0,15.0,0.0,128.0,92.0,36.0,0.0,0.0,0.0,5.885,0.0,0.0,0.0,,0.0
1,4497,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,5.0,63.9,291.5,276.98,4.57,0.0,0.0,9.95,0.0,0.0,0.0,0.0,429.23,,,0.0,0.0,188.0,157.0,6.0,0.0,240.0,238.0,2.0,0.0,0.0,60.98,1.9471666666666698,0.0,0.0,60.98,0.0,0.0
2,4497,30.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,30.0,1.0,67.37,261.67,256.45,0.63,0.0,0.0,4.59,0.0,0.0,0.0,0.0,318.38,254.02,1.03,,0.0,178.0,119.0,1.0,0.0,143.0,136.0,1.0,6.0,0.0,60.0,20.023523184000002,0.0,0.0,60.0,0.0,0.0
3,4497,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,53.0,400.1,399.3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,590.02,427.75,0.55,161.72,0.0,201.0,190.0,0.0,0.0,211.0,198.0,1.0,12.0,0.0,60.0,53.610620122333295,0.0,0.0,60.0,0.0,0.0
1,4498,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.77,0.8,0.0,1.97,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,5.1505367666666695,,0.0,0.0,0.0,0.0
2,4498,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
3,4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1,4499,30.0,28.0,7.0,1.0,,0.0,,1.0,0.0,30.0,17.0,,424.98,366.37,58.35,0.0,0.0,,14.0,0.0,0.0,799.557602,533.52,488.05,45.47,0.0,0.0,274.0,237.0,,0.0,294.0,274.0,20.0,0.0,0.0,,6.045,27.0,758.53118,,0.0,0.0
2,4499,31.0,31.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,23.0,,690.27,621.33,68.22,0.0,0.0,0.72,5.0,1.0,0.0,1147.2290779999998,666.57,643.8,22.77,0.0,,354.0,292.0,51.0,0.0,358.0,337.0,21.0,0.0,0.0,100.93,3.3725,30.0,1080.2564960000002,,0.0,0.0
3,4499,31.0,30.0,,1.0,1.0,0.0,1.0,,0.0,31.0,23.0,73.3,657.2,577.93,77.28,0.0,,,27.0,5.0,3.0,1425.11103,834.13,764.83,,0.0,0.0,465.0,412.0,46.0,0.0,534.0,498.0,36.0,0.0,0.0,110.71,8.8625,30.0,542.882071,110.71,18.0,826.193955
1,4500,27.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,0.0,44.38,344.15,344.15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,246.78,242.47,4.32,,0.0,,107.0,0.0,0.0,,78.0,4.0,0.0,0.0,,0.645,0.0,0.0,45.0,,0.0
2,4500,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,30.0,0.0,148.93,526.13,526.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.68,657.95,50.73,0.0,0.0,175.0,175.0,0.0,0.0,180.0,163.0,17.0,0.0,0.0,45.0,7.3175,0.0,0.0,45.0,0.0,0.0
3,4500,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,100.08,457.7,457.7,0.0,0.0,,0.0,0.0,,0.0,0.0,427.35,404.07,23.28,0.0,0.0,148.0,148.0,0.0,0.0,119.0,111.0,8.0,0.0,0.0,45.0,3.23,0.0,0.0,45.0,0.0,0.0
1,4501,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,255.07,255.07,0.0,0.0,0.0,4.0,,0.0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2,4501,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22,0.32,0.22,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,206.6,206.6,0.0,0.0,,2.0,1.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.53,,0.0,0.0,0.53,0.0,0.0
3,4501,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.37,0.23,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,175.88,175.88,0.0,0.0,,3.0,1.0,0.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
1,4502,,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,30.0,0.0,43.83,216.65,216.65,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,209.9,206.82,3.08,0.0,0.0,142.0,,0.0,0.0,,156.0,5.0,0.0,0.0,90.85,0.47,0.0,0.0,15.85,0.0,0.0
2,4502,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,29.0,5.0,53.15,168.12,156.25,8.98,0.0,0.0,2.89,0.0,0.0,0.0,,204.18,199.68,4.5,0.0,0.0,138.0,125.0,11.0,0.0,144.0,141.0,3.0,0.0,0.0,99.02,0.675,0.0,,24.02,0.0,0.0
3,4502,30.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,3.0,66.92,226.55,219.62,3.3,0.0,0.0,3.63,2.0,0.0,0.0,0.0,150.97,150.17,0.8,,0.0,160.0,153.0,5.0,0.0,94.0,91.0,3.0,0.0,0.0,94.09,0.6775,0.0,0.0,19.09,0.0,0.0
1,4503,27.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,24.0,6.0,,131.88,100.63,8.58,0.0,0.0,,0.0,0.0,0.0,58.850832,119.38,105.9,12.32,0.0,0.0,102.0,84.0,12.0,,111.0,94.0,16.0,0.0,0.0,35.0,,1.0,51.192597,35.0,,0.0
2,4503,25.0,2.0,,1.0,1.0,0.0,,1.0,0.0,22.0,9.0,12.25,127.65,108.73,,0.0,0.0,0.0,0.0,0.0,0.0,23.334735000000002,56.25,39.88,16.37,0.0,0.0,69.0,54.0,,0.0,60.0,37.0,23.0,0.0,0.0,,2.3275,2.0,23.334735000000002,35.0,0.0,0.0
3,4503,26.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,11.0,9.13,102.0,94.98,5.38,0.0,0.0,1.64,1.0,1.0,0.0,25.762670999999997,72.02,62.67,9.35,0.0,0.0,75.0,60.0,14.0,0.0,86.0,70.0,16.0,0.0,0.0,72.0,1.3925,5.0,24.414039000000002,72.0,0.0,0.0
1,4504,22.0,8.0,2.0,1.0,1.0,,1.0,1.0,0.0,21.0,3.0,42.92,188.13,186.12,1.92,0.0,0.0,0.09,,1.0,0.0,144.48723999999999,,406.98,,0.0,0.0,80.0,75.0,4.0,0.0,84.0,73.0,11.0,0.0,0.0,50.6,18.375,4.0,,50.6,0.0,0.0
2,4504,28.0,22.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,4.0,43.32,218.9,184.4,12.2,0.0,0.0,22.3,0.0,0.0,0.0,1447.419513,353.55,336.1,17.45,0.0,0.0,102.0,93.0,,0.0,,67.0,5.0,0.0,0.0,54.0,,13.0,732.409268,54.0,0.0,0.0
3,4504,24.0,15.0,0.0,,1.0,0.0,0.0,1.0,0.0,24.0,6.0,18.87,170.82,139.83,10.68,,0.0,20.31,0.0,0.0,0.0,440.67145300000004,295.75,274.53,21.22,0.0,0.0,96.0,88.0,6.0,0.0,87.0,,,0.0,0.0,76.5,6.085,11.0,42.839714,76.5,0.0,0.0
1,4505,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,24.75,24.73,0.0,0.0,0.0,0.02,0.0,,0.0,0.0,343.57,314.85,28.72,0.0,0.0,10.0,9.0,0.0,0.0,37.0,32.0,5.0,0.0,0.0,10.5,4.3075,0.0,0.0,10.5,0.0,0.0
2,4505,8.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,8.0,0.0,7.43,,27.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.67,246.88,11.78,0.0,0.0,9.0,9.0,0.0,0.0,38.0,25.0,13.0,0.0,,10.5,1.215,0.0,0.0,10.5,0.0,0.0
3,4505,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,,5.85,92.23,89.15,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,280.27,244.92,35.35,0.0,0.0,19.0,15.0,3.0,0.0,25.0,18.0,7.0,0.0,0.0,17.4,5.31,0.0,0.0,17.4,0.0,0.0
1,4506,24.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.0,5.0,134.6,332.12,309.78,22.13,0.0,0.0,0.21,1.0,,,248.784454,123.55,108.82,14.73,0.0,0.0,138.0,124.0,11.0,0.0,76.0,68.0,8.0,0.0,0.0,47.06,2.2325,0.0,0.0,1.06,,0.0
2,4506,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.73,1.83,1.4,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,,102.82,8.77,3.93,0.0,,5.0,0.0,0.0,50.0,38.0,11.0,1.0,0.0,0.0,16.8810307573467,0.0,0.0,0.0,0.0,0.0
3,4506,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.65,182.87,181.32,0.0,,0.0,1.55,0.0,0.0,0.0,0.0,287.8,276.52,11.28,0.0,0.0,94.0,81.0,0.0,,,51.0,9.0,0.0,0.0,50.8,1.8075,0.0,0.0,21.8,0.0,0.0
1,4507,30.0,24.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,30.0,3.0,,1034.78,973.17,19.6,0.23,0.0,41.78,0.0,0.0,0.0,3581.5899560000003,1085.27,1053.88,26.1,5.28,0.0,306.0,275.0,13.0,1.0,313.0,301.0,8.0,4.0,0.0,99.5,35.254354039,23.0,3411.547382,99.5,0.0,0.0
2,4507,20.0,18.0,3.0,1.0,1.0,0.0,1.0,1.0,,19.0,1.0,218.4,576.27,568.48,2.62,0.0,2.05,3.12,2.0,0.0,1.0,1337.4682109999999,798.48,798.23,0.25,,0.0,177.0,157.0,3.0,0.0,189.0,188.0,1.0,0.0,0.0,95.2,,19.0,1283.189027,,0.0,
3,4507,31.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,238.78,978.43,977.83,,0.0,0.0,,0.0,,0.0,,945.72,942.52,3.2,,0.0,261.0,255.0,0.0,0.0,298.0,297.0,1.0,0.0,0.0,81.0,0.48,29.0,4891.483144,81.0,,0.0
1,4508,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,4.0,48.48,224.12,219.32,4.8,,0.0,0.0,0.0,,0.0,0.0,213.33,202.08,11.25,0.0,0.0,88.0,,5.0,0.0,108.0,89.0,19.0,0.0,0.0,0.58,1.6325,0.0,0.0,0.58,0.0,0.0
2,4508,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,4.0,46.75,196.42,190.95,4.0,0.0,0.0,1.47,,,0.0,0.0,412.5,398.62,13.88,0.0,0.0,90.0,84.0,4.0,0.0,168.0,150.0,18.0,0.0,0.0,190.0,2.1025,0.0,0.0,190.0,0.0,0.0
3,4508,28.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,27.0,2.0,55.12,215.63,214.5,1.02,0.0,0.0,,0.0,,0.0,0.0,319.45,307.95,,0.0,0.0,97.0,93.0,3.0,0.0,146.0,,10.0,0.0,0.0,55.0,1.7425,0.0,0.0,55.0,0.0,0.0
1,4509,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,23.0,9.0,70.17,370.53,312.67,53.38,0.0,0.0,,0.0,0.0,0.0,0.0,762.42,462.92,242.55,56.95,0.0,91.0,65.0,20.0,0.0,191.0,136.0,50.0,5.0,0.0,35.0,258.05683812,0.0,0.0,35.0,0.0,0.0
2,4509,29.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,28.0,12.0,69.95,459.17,353.77,87.95,0.0,0.0,17.45,0.0,0.0,0.0,0.0,758.2,624.93,111.17,22.1,,,82.0,22.0,,188.0,162.0,25.0,1.0,0.0,35.0,106.434429300843,0.0,,,0.0,
3,4509,31.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,28.0,,133.52,471.92,408.37,49.47,0.0,,14.08,0.0,0.0,0.0,0.0,1014.53,895.77,118.77,0.0,0.0,,107.0,29.0,0.0,235.0,208.0,27.0,0.0,0.0,35.0,19.9425,0.0,0.0,35.0,,0.0
1,4510,30.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,5.0,419.0,1398.43,1389.6,5.85,0.0,0.0,2.98,1.0,4.0,,0.0,473.37,,54.48,0.0,0.0,335.0,328.0,6.0,0.0,168.0,,,0.0,0.0,35.59,8.04,0.0,0.0,,0.0,
2,4510,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,635.72,1873.32,1859.22,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.77,480.9,1.87,,0.0,377.0,372.0,5.0,0.0,145.0,144.0,1.0,0.0,0.0,30.53,0.28,,0.0,30.53,0.0,0.0
3,4510,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,31.0,5.0,404.47,1572.02,,6.53,0.0,0.0,0.01,1.0,1.0,0.0,0.0,434.92,434.55,0.37,0.0,0.0,319.0,313.0,6.0,0.0,133.0,132.0,1.0,0.0,0.0,43.79,0.055,0.0,0.0,,0.0,0.0
1,4511,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,30.0,3.0,,,456.85,5.93,0.0,0.0,9.39,0.0,0.0,0.0,0.0,187.98,187.67,0.32,0.0,0.0,310.0,301.0,5.0,,167.0,,1.0,0.0,0.0,30.0,0.05,0.0,0.0,30.0,0.0,0.0
2,4511,30.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,1.0,183.6,326.93,325.28,,0.0,0.0,0.0,,0.0,0.0,0.0,238.53,238.53,0.0,0.0,0.0,274.0,273.0,,0.0,205.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
3,4511,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,85.83,199.33,191.05,0.53,0.0,,7.75,0.0,0.0,0.0,0.0,278.73,278.73,0.0,0.0,0.0,181.0,,2.0,0.0,147.0,147.0,,,0.0,60.35,0.0,0.0,,33.35,0.0,0.0
1,4512,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,,79.57,330.62,326.1,1.37,0.0,0.0,3.15,0.0,,,0.0,321.25,318.5,1.8,,0.0,169.0,146.0,2.0,0.0,121.0,118.0,1.0,2.0,0.0,62.71,3.9404482522500004,0.0,0.0,62.71,0.0,0.0
2,4512,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,2.0,91.87,353.05,344.5,4.28,0.0,0.0,4.27,1.0,0.0,0.0,0.0,410.42,410.42,0.0,0.0,0.0,211.0,176.0,4.0,0.0,178.0,,,0.0,0.0,58.5,,0.0,0.0,58.5,0.0,
3,4512,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,66.83,177.6,176.58,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,202.02,201.78,0.23,0.0,0.0,120.0,104.0,,,92.0,91.0,1.0,,0.0,65.0,0.035,0.0,,65.0,0.0,0.0
1,4513,30.0,3.0,0.0,1.0,1.0,,0.0,,0.0,30.0,2.0,84.17,336.17,333.87,2.07,0.0,0.0,0.23,0.0,0.0,0.0,,269.85,268.55,1.3,,0.0,245.0,,2.0,0.0,168.0,167.0,1.0,,0.0,51.8,0.195,3.0,553.455928,51.8,0.0,0.0
2,4513,16.0,,0.0,1.0,,0.0,0.0,1.0,0.0,14.0,0.0,103.6,267.07,266.9,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,161.22,140.03,21.18,0.0,0.0,97.0,93.0,0.0,0.0,68.0,42.0,26.0,0.0,0.0,47.0,3.2075,0.0,0.0,47.0,0.0,0.0
3,4513,29.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,76.57,308.53,308.02,0.0,0.0,0.0,,0.0,0.0,,0.806656,361.1,349.47,11.63,0.0,0.0,177.0,167.0,0.0,0.0,138.0,131.0,7.0,0.0,0.0,0.0,1.765,0.0,0.0,0.0,0.0,0.0
1,4514,6.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.78,28.93,28.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.040607,71.25,71.25,0.0,0.0,0.0,7.0,7.0,0.0,,13.0,13.0,0.0,0.0,0.0,67.0,0.0,13.0,,67.0,0.0,0.0
2,4514,6.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,6.85,44.55,44.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.463345,6.93,6.93,0.0,0.0,0.0,,8.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,,0.0,8.0,3402.7377560000004,57.0,0.0,
3,4514,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.53,0.53,0.0,,0.0,0.0,0.0,0.0,0.0,,7.27,7.27,0.0,,0.0,2.0,2.0,,,3.0,3.0,0.0,0.0,,35.0,0.0,6.0,3039.715049,35.0,0.0,0.0
1,4515,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1,0.07,1.03,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.2,38.859490446,,0.0,1.2,0.0,0.0
2,4515,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.42,0.0,,0.0,0.0,130.47,7.55,10.38,112.53,0.0,2.0,0.0,0.0,0.0,12.0,2.0,5.0,5.0,0.0,15.0,302.75993357,0.0,,15.0,0.0,0.0
3,4515,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.4,0.05,1.15,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.25,0.23,0.0,,5.0,,3.0,1.0,2.0,1.0,1.0,0.0,0.0,19.8,0.0375,0.0,0.0,19.8,0.0,0.0
1,4516,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53,0.0,9.53,0.0,0.0,2.0,0.0,2.0,0.0,,0.0,13.0,0.0,0.0,34.0,1.445,0.0,0.0,34.0,,0.0
2,4516,3.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.03,,0.85,0.0,,,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,35.2,0.025,0.0,0.0,35.2,0.0,0.0
3,4516,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,25.6,34.18,27.12,,0.0,0.0,-0.01,0.0,0.0,0.0,793.569263,31.37,3.53,27.83,0.0,0.0,4.0,,1.0,0.0,2.0,1.0,,,0.0,,,2.0,451.573585,34.0,2.0,341.591258
1,4517,30.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,269.82,1150.88,1150.68,0.0,0.0,,,2.0,1.0,0.0,0.0,392.87,392.43,0.43,,0.0,134.0,133.0,0.0,,91.0,90.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,59.0,0.0,0.0
2,4517,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,163.5,735.32,734.73,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,583.78,582.77,1.02,0.0,0.0,141.0,131.0,0.0,0.0,,122.0,3.0,0.0,0.0,55.0,0.1575,0.0,0.0,55.0,0.0,0.0
3,4517,29.0,,1.0,1.0,,0.0,1.0,0.0,,29.0,1.0,308.92,1571.67,1571.17,,0.0,,0.32,2.0,0.0,0.0,0.0,587.83,587.22,0.62,0.0,0.0,148.0,144.0,1.0,0.0,109.0,107.0,2.0,0.0,0.0,,0.065,,,57.0,0.0,0.0
1,4518,15.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,50.43,282.07,275.57,0.0,,0.0,6.5,0.0,0.0,0.0,10098.807111,,3.57,82.02,,0.0,55.0,49.0,0.0,0.0,10.0,5.0,5.0,,0.0,70.0,12.9625,,10095.207065,,0.0,0.0
2,4518,22.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,54.58,305.97,298.25,0.0,0.0,,,0.0,0.0,0.0,427.457937,78.88,56.7,22.18,0.0,0.0,63.0,57.0,0.0,0.0,30.0,21.0,9.0,0.0,0.0,3.2,3.4175,3.0,92.64070699999999,3.2,5.0,329.431985
3,4518,21.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,14.95,150.05,144.22,,,0.0,,0.0,0.0,0.0,0.615079,108.97,92.6,16.37,0.0,,60.0,43.0,0.0,0.0,39.0,35.0,4.0,0.0,0.0,,,1.0,0.036400999999999996,75.53,5.0,0.5522779999999999
1,4519,28.0,,,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,165.1,472.7,472.7,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,960.27,960.27,0.0,0.0,0.0,182.0,182.0,0.0,0.0,224.0,224.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0
2,4519,29.0,0.0,5.0,1.0,1.0,0.0,1.0,,0.0,,4.0,112.08,581.1,531.83,47.38,0.0,0.0,,5.0,1.0,0.0,0.0,1425.68,1339.7,83.13,2.85,0.0,208.0,183.0,16.0,,283.0,273.0,9.0,1.0,0.0,62.33,23.73997355723,0.0,0.0,62.33,0.0,0.0
3,4519,30.0,13.0,,1.0,,0.0,1.0,,0.0,30.0,7.0,78.3,289.22,266.52,22.67,,0.0,,7.0,0.0,0.0,1712.578816,795.13,781.88,13.25,0.0,0.0,154.0,143.0,,0.0,250.0,,2.0,,0.0,161.6,1.9875,11.0,1769.4277539999998,161.6,,0.0
